model,1,3,6,12,24
Linear,17.479714678078707,36.34597920198863,50.55613266616925,62.80716062851918,72.266227005526
Naive,30.617581499440146,45.46500681820124,60.07334475378995,75.4470118859985,90.92859894219507
RandomForest,18.174492788243434,36.51786730500911,51.24661831963692,63.68961517313291,73.40383580297214
XGBoost,19.38841303264605,39.500271392178085,53.9620628050096,70.34492829425382,79.66345539931676
